model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB00.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.109375,21.609375,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB01.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.5625,21.28125,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB02.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,Yes,21.15625,21.125,False
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB03.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,19.890625,20.34375,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB04.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,19.8125,20.34375,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB05.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.203125,20.625,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB06.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.34375,20.671875,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB07.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.140625,21.046875,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB08.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.234375,21.640625,True
/data/shared/Qwen/mydisk/output/SYNTHETIC/NVILA-Lite-2B-SYNTHETIC_MIX_5PCT_2M-20260226_023301/checkpoint-6250,obj2_farther,output/phasevar_5/0000_phA00_phB09.png,Is the green sphere farther from the camera than the cyan cube? Answer with yes or no.,No,No,20.46875,22.1875,True
