model_path,variant,image,question,ground_truth,prediction,Yes_logit,No_logit,correct
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB00.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.875,22.78125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB01.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.15625,22.9375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB02.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,22.9375,22.671875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB03.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,22.3125,22.296875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB04.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,No,22.34375,22.78125,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB05.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,No,22.8125,23.140625,False
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB06.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.5625,22.34375,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB07.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.453125,22.703125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB08.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.40625,22.625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB09.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.84375,22.46875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB10.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,25.5,22.03125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB11.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.671875,22.171875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB12.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.203125,21.8125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB13.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.5625,22.046875,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB14.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,25.859375,22.28125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA00_phB15.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,25.140625,22.828125,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA01_phB00.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,24.46875,22.640625,True
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,obj2_closer,output/phasevar_5/0000_phA01_phB01.png,Is the green sphere closer to the camera than the cyan cube? Answer with yes or no.,Yes,Yes,23.390625,22.734375,True
