model_path,text,image,Yes_logit,No_logit
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0000.png,24.3125,23.59375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0001.png,24.71875,23.65625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0002.png,24.640625,23.625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0003.png,24.828125,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0004.png,24.671875,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0005.png,24.640625,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0006.png,24.40625,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0007.png,24.203125,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0008.png,23.90625,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0009.png,23.765625,23.46875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0010.png,23.640625,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0011.png,23.6875,23.46875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0012.png,23.671875,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0013.png,23.875,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0014.png,24.078125,23.671875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0015.png,24.203125,23.625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0016.png,24.171875,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0017.png,24.515625,23.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0018.png,24.4375,23.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0019.png,24.5625,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0020.png,24.46875,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0021.png,24.421875,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0022.png,24.265625,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0023.png,24.0625,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0024.png,23.796875,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0025.png,23.6875,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0026.png,23.546875,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0027.png,23.578125,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0028.png,23.59375,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0029.png,23.703125,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0030.png,23.96875,23.640625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0031.png,24.09375,23.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0032.png,24.3125,23.59375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0033.png,24.546875,23.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0034.png,24.4375,23.59375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0035.png,24.625,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0036.png,24.484375,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0037.png,24.453125,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0038.png,24.265625,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0039.png,24.046875,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0040.png,23.796875,23.4375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0041.png,23.65625,23.40625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0042.png,23.609375,23.46875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0043.png,23.609375,23.4375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0044.png,23.640625,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0045.png,23.90625,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0046.png,24.03125,23.65625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0047.png,24.171875,23.625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h13/0048.png,24.390625,23.578125
