model_path,text,image,Yes_logit,No_logit
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0000.png,22.734375,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0001.png,23.8125,23.375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0002.png,23.21875,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0003.png,23.609375,23.328125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0004.png,24.21875,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0005.png,24.65625,23.671875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0006.png,24.21875,23.78125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0007.png,24.265625,23.625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0008.png,23.46875,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0009.png,23.46875,23.65625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0010.png,23.546875,24.171875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0011.png,23.453125,24.125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0012.png,22.75,23.859375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0013.png,22.65625,24.0625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0014.png,22.890625,24.046875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0015.png,22.765625,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0016.png,22.484375,23.734375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_400K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0017.png,23.03125,23.40625
