model_path,text,image,Yes_logit,No_logit
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0000.png,22.234375,22.984375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0001.png,22.375,23.125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0002.png,22.4375,22.875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0003.png,22.109375,22.671875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0004.png,21.953125,23.015625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0005.png,21.84375,22.953125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0006.png,22.3125,22.703125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0007.png,21.90625,23.34375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0008.png,21.84375,23.296875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0009.png,21.765625,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0010.png,22.046875,23.4375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_2M-20260205_003632,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0011.png,21.84375,23.578125
