model_path,text,image,Yes_logit,No_logit
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0000.png,24.125,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0001.png,24.40625,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0002.png,24.25,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0003.png,24.40625,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0004.png,24.203125,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0005.png,24.15625,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0006.png,24.109375,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0007.png,23.828125,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0008.png,23.65625,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0009.png,23.453125,23.40625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0010.png,23.5,23.421875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0011.png,23.53125,23.40625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0012.png,23.578125,23.4375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0013.png,23.796875,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0014.png,23.90625,23.671875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0015.png,23.984375,23.609375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0016.png,24.0,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0017.png,24.25,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0018.png,24.125,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0019.png,24.125,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h11/0020.png,24.03125,23.53125
