model_path,text,image,Yes_logit,No_logit
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0000.png,24.125,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0001.png,24.59375,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0002.png,24.515625,23.59375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0003.png,24.71875,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0004.png,24.609375,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0005.png,24.53125,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0006.png,24.328125,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0007.png,24.140625,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0008.png,23.8125,23.53125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0009.png,23.703125,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0010.png,23.640625,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0011.png,23.640625,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0012.png,23.671875,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0013.png,23.8125,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0014.png,24.0,23.640625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0015.png,24.0625,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0016.png,24.109375,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0017.png,24.40625,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0018.png,24.3125,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0019.png,24.4375,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0020.png,24.3125,23.5
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0021.png,24.296875,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0022.png,24.140625,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0023.png,23.953125,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0024.png,23.703125,23.46875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0025.png,23.640625,23.46875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0026.png,23.53125,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0027.png,23.546875,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0028.png,23.609375,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0029.png,23.734375,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0030.png,23.921875,23.65625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0031.png,24.03125,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0032.png,24.140625,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0033.png,24.375,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0034.png,24.234375,23.546875
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0035.png,24.375,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0036.png,24.328125,23.5625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0037.png,24.265625,23.578125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0038.png,24.09375,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0039.png,23.875,23.515625
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0040.png,23.75,23.484375
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0041.png,23.625,23.453125
/app/DATA/NVILA-Lite-2B-DATA_SCALE_EXP_80K-20251108_180221,Is the red sphere closer to the camera than the blue sphere? Answer with yes or no.,h12/0042.png,23.5625,23.46875
